episodes,Average Reward
92880,-0.37
92890,-0.48
92900,-0.51
92910,-0.47
92920,-0.47
92930,-0.52
92940,-0.42
92950,-0.29
92960,-0.29
92970,-0.33
92980,-0.35
92990,-0.34
93000,-0.32
93010,-0.32
93020,-0.34
93030,-0.38
93040,-0.42
93050,-0.56
93060,-0.43
93070,-0.34
93080,-0.26
93090,-0.17
93100,-0.17
93110,-0.17
93120,-0.19
93130,-0.11
93140,-0.17
93150,-0.16
93160,-0.24
93170,-0.24
93180,-0.29
93190,-0.35
93200,-0.4
93210,-0.36
93220,-0.21
93230,-0.28
93240,-0.28
93250,-0.31
93260,-0.34
93270,-0.35
93280,-0.41
93290,-0.41
93300,-0.36
93310,-0.42
93320,-0.67
93330,-0.66
93340,-0.69
93350,-0.69
93360,-0.7
93370,-0.81
93380,-0.78
93390,-0.79
93400,-0.79
93410,-0.84
93420,-0.76
93430,-0.72
93440,-0.69
93450,-0.74
93460,-0.77
93470,-0.69
93480,-0.71
93490,-0.67
93500,-0.7
93510,-0.68
93520,-0.69
93530,-0.74
93540,-0.68
93550,-0.6
93560,-0.57
93570,-0.5
93580,-0.42
93590,-0.44
93600,-0.27
93610,-0.21
93620,-0.13
93630,-0.13
93640,-0.21
93650,-0.21
93660,-0.15
93670,-0.14
93680,-0.14
93690,-0.14
93700,-0.33
93710,-0.32
93720,-0.39
93730,-0.4
93740,-0.27
93750,-0.26
93760,-0.3
93770,-0.31
93780,-0.36
93790,-0.37
93800,-0.31
93810,-0.34
93820,-0.23
93830,-0.13
93840,-0.13
93850,-0.15
93860,-0.17
93870,-0.19
93880,-0.18
93890,-0.12
93900,-0.07
93910,-0.03
93920,-0.15
93930,-0.2
93940,-0.18
93950,-0.13
93960,-0.11
93970,-0.18
93980,-0.14
93990,-0.17
94000,-0.15
94010,-0.17
94020,-0.1
94030,-0.11
94040,-0.1
94050,-0.14
94060,-0.1
94070,-0.05
94080,-0.02
94090,0.08
94100,0.02
94110,0.04
94120,-0.03
94130,-0.01
94140,0.03
94150,0.04
94160,0.06
94170,0.11
94180,0.01
94190,-0.15
94200,-0.16
94210,-0.15
94220,-0.03
94230,0.0
94240,-0.11
94250,-0.08
94260,-0.05
94270,-0.14
94280,-0.02
94290,0.04
94300,-0.03
94310,-0.06
94320,-0.14
94330,-0.16
94340,-0.18
94350,-0.21
94360,-0.28
94370,-0.3
94380,-0.39
94390,-0.41
94400,-0.34
94410,-0.41
94420,-0.47
94430,-0.51
94440,-0.47
94450,-0.5
94460,-0.46
94470,-0.4
94480,-0.41
94490,-0.46
94500,-0.49
94510,-0.47
94520,-0.41
94530,-0.34
94540,-0.49
94550,-0.54
94560,-0.63
94570,-0.67
94580,-0.71
94590,-0.63
94600,-0.61
94610,-0.6
94620,-0.63
94630,-0.62
94640,-0.5
94650,-0.42
94660,-0.42
94670,-0.38
94680,-0.32
94690,-0.38
94700,-0.44
94710,-0.49
94720,-0.51
94730,-0.58
94740,-0.65
94750,-0.65
94760,-0.69
94770,-0.78
94780,-0.75
94790,-0.77
94800,-0.76
94810,-0.7
94820,-0.68
94830,-0.62
94840,-0.58
94850,-0.55
94860,-0.49
94870,-0.49
94880,-0.6
94890,-0.59
94900,-0.57
94910,-0.57
94920,-0.61
94930,-0.7
94940,-0.74
94950,-0.81
94960,-0.89
94970,-0.79
94980,-0.75
94990,-0.78
95000,-0.79
95010,-0.86
95020,-0.86
95030,-0.77
95040,-0.7
95050,-0.72
95060,-0.64
95070,-0.71
95080,-0.66
95090,-0.59
95100,-0.65
95110,-0.6
95120,-0.57
95130,-0.61
95140,-0.62
95150,-0.56
95160,-0.6
95170,-0.58
95180,-0.62
95190,-0.61
95200,-0.49
95210,-0.44
95220,-0.41
95230,-0.43
95240,-0.47
95250,-0.56
95260,-0.57
95270,-0.57
95280,-0.58
95290,-0.61
95300,-0.67
95310,-0.66
95320,-0.63
95330,-0.68
95340,-0.69
95350,-0.57
95360,-0.52
95370,-0.57
95380,-0.54
95390,-0.59
95400,-0.61
95410,-0.69
95420,-0.76
95430,-0.72
95440,-0.77
95450,-0.86
95460,-0.93
95470,-0.92
95480,-0.92
95490,-0.91
95500,-0.92
95510,-0.86
95520,-0.89
95530,-0.86
95540,-0.69
95550,-0.68
95560,-0.65
95570,-0.54
95580,-0.57
95590,-0.55
95600,-0.46
95610,-0.42
95620,-0.34
95630,-0.24
95640,-0.26
95650,-0.22
95660,-0.2
95670,-0.25
95680,-0.13
95690,-0.11
95700,-0.15
95710,-0.21
95720,-0.18
95730,-0.28
95740,-0.35
95750,-0.35
95760,-0.33
95770,-0.3
95780,-0.4
95790,-0.4
95800,-0.39
95810,-0.46
95820,-0.46
95830,-0.47
95840,-0.47
95850,-0.45
95860,-0.39
95870,-0.42
95880,-0.34
95890,-0.3
95900,-0.31
95910,-0.21
95920,-0.21
95930,-0.15
95940,-0.13
95950,-0.13
95960,-0.23
95970,-0.2
95980,-0.25
95990,-0.29
96000,-0.31
96010,-0.27
96020,-0.36
96030,-0.44
96040,-0.47
96050,-0.52
96060,-0.46
96070,-0.49
96080,-0.48
96090,-0.5
96100,-0.46
96110,-0.48
96120,-0.42
96130,-0.41
96140,-0.39
96150,-0.28
96160,-0.12
96170,-0.1
96180,-0.05
96190,-0.01
96200,-0.03
96210,-0.06
96220,-0.06
96230,-0.07
96240,-0.08
96250,-0.12
96260,-0.27
96270,-0.24
96280,-0.3
96290,-0.27
96300,-0.2
96310,-0.19
96320,-0.15
96330,-0.13
96340,-0.09
96350,-0.09
96360,-0.1
96370,-0.1
96380,-0.07
96390,-0.14
96400,-0.25
96410,-0.18
96420,-0.23
96430,-0.21
96440,-0.16
96450,-0.08
96460,-0.12
96470,-0.1
96480,-0.13
96490,-0.18
96500,-0.09
96510,-0.22
96520,-0.22
96530,-0.27
96540,-0.38
96550,-0.58
96560,-0.59
96570,-0.64
96580,-0.61
96590,-0.55
96600,-0.62
96610,-0.64
96620,-0.69
96630,-0.65
96640,-0.66
96650,-0.59
96660,-0.53
96670,-0.55
96680,-0.61
96690,-0.68
96700,-0.65
96710,-0.52
96720,-0.54
96730,-0.53
96740,-0.47
96750,-0.47
96760,-0.57
96770,-0.59
96780,-0.59
96790,-0.46
96800,-0.46
96810,-0.4
96820,-0.3
96830,-0.27
96840,-0.3
96850,-0.23
96860,-0.13
96870,0.01
96880,0.06
96890,0.07
96900,0.14
96910,0.02
96920,-0.05
96930,-0.04
96940,0.03
96950,0.0
96960,-0.03
96970,-0.09
96980,-0.14
96990,-0.24
97000,-0.3
97010,-0.14
97020,-0.02
97030,-0.05
97040,-0.02
97050,-0.06
97060,-0.05
97070,-0.08
97080,-0.03
97090,0.09
97100,0.06
97110,-0.09
97120,-0.15
97130,-0.13
97140,-0.27
97150,-0.15
97160,-0.13
97170,-0.13
97180,-0.13
97190,-0.19
97200,-0.16
97210,-0.07
97220,0.01
97230,-0.02
97240,0.06
97250,-0.03
97260,-0.13
97270,-0.09
97280,-0.08
97290,-0.14
97300,-0.17
97310,-0.29
97320,-0.41
97330,-0.49
97340,-0.56
97350,-0.67
97360,-0.61
97370,-0.73
97380,-0.8
97390,-0.71
97400,-0.78
97410,-0.82
97420,-0.83
97430,-0.82
97440,-0.8
97450,-0.77
97460,-0.79
97470,-0.77
97480,-0.79
97490,-0.82
97500,-0.75
97510,-0.76
97520,-0.72
97530,-0.61
97540,-0.59
97550,-0.58
97560,-0.55
97570,-0.55
97580,-0.48
97590,-0.45
97600,-0.46
97610,-0.36
97620,-0.37
97630,-0.45
97640,-0.47
97650,-0.44
97660,-0.44
97670,-0.43
97680,-0.45
97690,-0.53
97700,-0.5
97710,-0.57
97720,-0.55
97730,-0.58
97740,-0.57
97750,-0.58
97760,-0.6
97770,-0.6
97780,-0.65
97790,-0.59
97800,-0.63
97810,-0.6
97820,-0.62
97830,-0.5
97840,-0.52
97850,-0.44
97860,-0.42
97870,-0.37
97880,-0.22
97890,-0.31
97900,-0.32
97910,-0.38
97920,-0.42
97930,-0.54
97940,-0.58
97950,-0.64
97960,-0.68
97970,-0.77
97980,-0.91
97990,-0.93
98000,-0.91
98010,-0.91
98020,-0.89
98030,-0.89
98040,-0.87
98050,-0.94
98060,-0.96
98070,-0.93
98080,-0.97
98090,-0.93
98100,-0.93
98110,-0.9
98120,-0.92
98130,-0.89
98140,-0.8
98150,-0.74
98160,-0.69
98170,-0.66
98180,-0.52
98190,-0.47
98200,-0.47
98210,-0.39
98220,-0.25
98230,-0.18
98240,-0.24
98250,-0.19
98260,-0.19
98270,-0.14
98280,-0.21
98290,-0.19
98300,-0.17
98310,-0.28
98320,-0.44
98330,-0.46
98340,-0.41
98350,-0.52
98360,-0.44
98370,-0.55
98380,-0.56
98390,-0.61
98400,-0.63
98410,-0.54
98420,-0.52
98430,-0.53
98440,-0.56
98450,-0.5
98460,-0.45
98470,-0.31
98480,-0.28
98490,-0.16
98500,-0.12
98510,-0.1
98520,-0.11
98530,-0.16
98540,-0.18
98550,-0.18
98560,-0.32
98570,-0.44
98580,-0.45
98590,-0.54
98600,-0.61
98610,-0.7
98620,-0.62
98630,-0.66
98640,-0.58
98650,-0.59
98660,-0.47
98670,-0.3
98680,-0.37
98690,-0.42
98700,-0.39
98710,-0.35
98720,-0.34
98730,-0.29
98740,-0.41
98750,-0.36
98760,-0.51
98770,-0.66
98780,-0.66
98790,-0.6
98800,-0.63
98810,-0.64
98820,-0.72
98830,-0.68
98840,-0.67
98850,-0.69
98860,-0.68
98870,-0.66
98880,-0.62
98890,-0.73
98900,-0.76
98910,-0.77
98920,-0.78
98930,-0.83
98940,-0.87
98950,-0.94
98960,-0.92
98970,-0.95
98980,-0.93
98990,-0.81
99000,-0.78
99010,-0.81
99020,-0.79
99030,-0.79
99040,-0.71
99050,-0.71
99060,-0.68
99070,-0.71
99080,-0.68
99090,-0.65
99100,-0.61
99110,-0.63
99120,-0.65
99130,-0.57
99140,-0.57
99150,-0.47
99160,-0.45
99170,-0.35
99180,-0.38
99190,-0.39
99200,-0.4
99210,-0.38
99220,-0.28
99230,-0.27
99240,-0.27
99250,-0.31
99260,-0.37
99270,-0.41
99280,-0.39
99290,-0.38
99300,-0.4
99310,-0.33
99320,-0.35
99330,-0.29
99340,-0.29
99350,-0.24
99360,-0.17
99370,-0.16
99380,-0.18
99390,-0.16
99400,-0.13
99410,-0.16
99420,-0.14
99430,-0.18
99440,-0.13
99450,-0.17
99460,-0.22
99470,-0.15
99480,-0.04
99490,-0.04
99500,0.02
99510,0.05
99520,0.04
99530,-0.05
99540,-0.11
99550,-0.1
99560,-0.13
99570,-0.25
99580,-0.35
99590,-0.43
99600,-0.47
99610,-0.48
99620,-0.56
99630,-0.59
99640,-0.56
99650,-0.6
99660,-0.62
99670,-0.5
99680,-0.57
99690,-0.55
99700,-0.57
99710,-0.59
99720,-0.5
99730,-0.48
99740,-0.49
99750,-0.46
99760,-0.43
99770,-0.54
99780,-0.5
99790,-0.53
99800,-0.49
99810,-0.47
99820,-0.58
99830,-0.61
99840,-0.57
99850,-0.48
99860,-0.47
99870,-0.44
99880,-0.4
99890,-0.35
99900,-0.32
99910,-0.23
99920,-0.1
99930,0.04
99940,0.02
99950,-0.07
99960,-0.05
99970,-0.03
99980,-0.02
99990,-0.08
100000,-0.11
100010,-0.13
100020,-0.19
100030,-0.25
100040,-0.25
100050,-0.23
100060,-0.23
100070,-0.27
100080,-0.21
100090,-0.2
100100,-0.22
100110,-0.36
100120,-0.27
100130,-0.22
100140,-0.19
100150,-0.18
100160,-0.18
100170,-0.22
100180,-0.15
100190,-0.13
100200,-0.15
100210,-0.02
100220,-0.07
100230,-0.17
100240,-0.14
100250,-0.05
100260,0.03
100270,0.15
100280,0.01
100290,0.06
100300,0.08
100310,0.04
100320,0.08
100330,0.1
100340,0.0
100350,-0.15
100360,-0.18
100370,-0.19
100380,-0.12
100390,-0.11
100400,-0.07
100410,-0.09
100420,-0.16
100430,-0.07
100440,-0.07
100450,-0.06
100460,-0.02
100470,-0.09
100480,-0.22
100490,-0.27
100500,-0.33
100510,-0.3
100520,-0.33
100530,-0.45
100540,-0.44
100550,-0.49
100560,-0.59
100570,-0.6
100580,-0.64
100590,-0.67
100600,-0.72
100610,-0.83
100620,-0.87
100630,-0.88
100640,-0.94
100650,-0.96
100660,-1.0
100670,-0.97
100680,-0.94
100690,-0.93
100700,-0.9
100710,-0.82
100720,-0.82
100730,-0.75
100740,-0.64
100750,-0.52
100760,-0.5
100770,-0.56
100780,-0.54
100790,-0.54
100800,-0.51
100810,-0.5
100820,-0.4
100830,-0.45
100840,-0.49
100850,-0.56
100860,-0.51
100870,-0.44
100880,-0.39
100890,-0.31
100900,-0.31
100910,-0.29
100920,-0.36
100930,-0.24
100940,-0.15
100950,-0.02
100960,0.03
100970,0.08
100980,0.09
100990,0.07
101000,0.03
101010,-0.01
101020,0.09
101030,0.07
101040,0.03
101050,-0.04
101060,-0.16
101070,-0.24
101080,-0.28
101090,-0.24
101100,-0.2
101110,-0.22
101120,-0.35
101130,-0.44
101140,-0.52
101150,-0.54
101160,-0.45
101170,-0.42
101180,-0.4
101190,-0.55
101200,-0.51
101210,-0.48
101220,-0.5
101230,-0.52
101240,-0.48
101250,-0.49
101260,-0.57
101270,-0.62
101280,-0.64
101290,-0.55
101300,-0.65
101310,-0.72
101320,-0.69
101330,-0.71
101340,-0.77
101350,-0.79
101360,-0.69
101370,-0.68
101380,-0.64
101390,-0.63
101400,-0.58
101410,-0.51
101420,-0.51
101430,-0.44
101440,-0.4
101450,-0.29
101460,-0.33
101470,-0.27
101480,-0.21
101490,-0.31
101500,-0.25
101510,-0.29
101520,-0.27
101530,-0.29
101540,-0.3
101550,-0.38
101560,-0.41
101570,-0.48
101580,-0.57
101590,-0.51
101600,-0.52
101610,-0.48
101620,-0.46
101630,-0.35
101640,-0.25
101650,-0.22
101660,-0.23
101670,-0.17
101680,-0.16
101690,-0.2
101700,-0.18
101710,-0.17
101720,-0.19
101730,-0.27
101740,-0.38
101750,-0.48
101760,-0.5
101770,-0.47
101780,-0.43
101790,-0.43
101800,-0.31
101810,-0.31
101820,-0.31
101830,-0.4
101840,-0.38
101850,-0.31
101860,-0.29
101870,-0.42
101880,-0.48
101890,-0.46
101900,-0.66
101910,-0.71
101920,-0.73
101930,-0.67
101940,-0.62
101950,-0.65
101960,-0.65
101970,-0.56
101980,-0.6
101990,-0.64
102000,-0.6
102010,-0.58
102020,-0.51
102030,-0.48
102040,-0.54
102050,-0.57
102060,-0.52
102070,-0.53
102080,-0.49
102090,-0.46
102100,-0.52
102110,-0.52
102120,-0.62
102130,-0.71
102140,-0.68
102150,-0.65
102160,-0.68
102170,-0.77
102180,-0.79
102190,-0.7
102200,-0.61
102210,-0.64
102220,-0.54
102230,-0.47
102240,-0.53
102250,-0.57
102260,-0.58
102270,-0.52
102280,-0.55
102290,-0.6
102300,-0.69
102310,-0.71
102320,-0.76
102330,-0.72
102340,-0.7
102350,-0.67
102360,-0.68
102370,-0.67
102380,-0.67
102390,-0.71
102400,-0.62
102410,-0.64
102420,-0.63
102430,-0.72
102440,-0.7
102450,-0.68
102460,-0.65
102470,-0.68
102480,-0.59
102490,-0.6
102500,-0.61
102510,-0.55
102520,-0.56
102530,-0.52
102540,-0.51
102550,-0.51
102560,-0.56
102570,-0.48
102580,-0.44
102590,-0.39
102600,-0.42
102610,-0.42
102620,-0.38
102630,-0.37
102640,-0.37
102650,-0.34
102660,-0.29
102670,-0.3
102680,-0.4
102690,-0.45
102700,-0.44
102710,-0.38
102720,-0.44
102730,-0.46
102740,-0.49
102750,-0.49
102760,-0.52
102770,-0.57
102780,-0.54
102790,-0.5
102800,-0.48
102810,-0.54
102820,-0.5
102830,-0.47
102840,-0.37
102850,-0.34
102860,-0.35
102870,-0.33
102880,-0.33
102890,-0.37
102900,-0.4
102910,-0.39
102920,-0.39
102930,-0.42
102940,-0.53
102950,-0.54
102960,-0.49
102970,-0.5
102980,-0.51
102990,-0.44
103000,-0.43
103010,-0.41
103020,-0.38
103030,-0.31
103040,-0.27
103050,-0.19
103060,-0.21
103070,-0.21
103080,-0.23
103090,-0.29
103100,-0.32
103110,-0.37
103120,-0.42
103130,-0.46
103140,-0.45
103150,-0.59
103160,-0.59
103170,-0.64
103180,-0.56
103190,-0.56
103200,-0.63
103210,-0.64
103220,-0.65
103230,-0.7
103240,-0.75
103250,-0.77
103260,-0.79
103270,-0.77
103280,-0.87
103290,-0.88
103300,-0.86
103310,-0.9
103320,-0.9
103330,-0.9
103340,-0.93
103350,-0.99
103360,-1.06
103370,-1.06
103380,-1.09
103390,-1.1
103400,-1.14
103410,-1.14
103420,-1.18
103430,-1.25
103440,-1.21
103450,-1.19
103460,-1.21
103470,-1.26
103480,-1.27
103490,-1.35
103500,-1.25
103510,-1.24
103520,-1.21
103530,-1.18
103540,-1.26
103550,-1.24
103560,-1.21
103570,-1.21
103580,-1.2
103590,-1.12
103600,-1.17
103610,-1.12
103620,-1.16
103630,-1.12
103640,-1.09
103650,-1.05
103660,-1.03
103670,-1.0
103680,-0.94
103690,-0.97
103700,-0.97
103710,-1.0
103720,-0.92
103730,-0.97
103740,-0.99
103750,-0.99
103760,-0.98
103770,-0.99
103780,-0.99
103790,-0.97
103800,-0.99
103810,-0.92
103820,-0.92
103830,-0.85
103840,-0.84
103850,-0.84
103860,-0.82
103870,-0.79
103880,-0.8
103890,-0.76
103900,-0.73
103910,-0.78
103920,-0.78
103930,-0.79
103940,-0.72
103950,-0.71
103960,-0.67
103970,-0.66
103980,-0.58
103990,-0.55
104000,-0.48
104010,-0.43
104020,-0.42
104030,-0.43
104040,-0.47
104050,-0.5
104060,-0.55
104070,-0.49
104080,-0.58
104090,-0.57
104100,-0.63
104110,-0.7
104120,-0.62
104130,-0.51
104140,-0.45
104150,-0.25
104160,-0.23
104170,-0.19
104180,-0.11
104190,-0.14
104200,-0.16
104210,-0.08
104220,-0.18
104230,-0.19
104240,-0.26
104250,-0.42
104260,-0.46
104270,-0.54
104280,-0.58
104290,-0.51
104300,-0.5
104310,-0.45
104320,-0.47
104330,-0.6
104340,-0.53
104350,-0.52
104360,-0.48
104370,-0.47
104380,-0.4
104390,-0.41
104400,-0.42
104410,-0.49
104420,-0.41
104430,-0.23
104440,-0.26
104450,-0.24
104460,-0.15
104470,-0.12
104480,-0.16
104490,-0.27
104500,-0.21
104510,-0.24
104520,-0.29
104530,-0.42
104540,-0.39
104550,-0.45
104560,-0.49
104570,-0.56
104580,-0.62
104590,-0.43
104600,-0.4
104610,-0.24
104620,-0.28
104630,-0.31
104640,-0.26
104650,-0.23
104660,-0.22
104670,-0.11
104680,-0.01
104690,-0.1
104700,-0.06
104710,-0.16
104720,-0.11
104730,-0.07
104740,-0.15
104750,-0.11
104760,-0.2
104770,-0.23
104780,-0.23
104790,-0.27
104800,-0.35
104810,-0.4
104820,-0.43
104830,-0.42
104840,-0.39
104850,-0.37
104860,-0.34
104870,-0.41
104880,-0.48
104890,-0.49
104900,-0.42
104910,-0.39
104920,-0.38
104930,-0.38
104940,-0.32
104950,-0.39
104960,-0.42
104970,-0.42
104980,-0.45
104990,-0.49
105000,-0.51
105010,-0.54
105020,-0.56
105030,-0.49
105040,-0.53
105050,-0.53
105060,-0.52
105070,-0.57
105080,-0.63
105090,-0.7
105100,-0.8
105110,-0.89
105120,-0.91
105130,-1.01
105140,-1.05
105150,-1.06
105160,-1.02
105170,-0.89
105180,-0.78
105190,-0.63
105200,-0.57
105210,-0.51
105220,-0.37
105230,-0.36
105240,-0.34
105250,-0.34
105260,-0.34
105270,-0.41
105280,-0.49
105290,-0.52
105300,-0.58
105310,-0.56
105320,-0.7
105330,-0.77
105340,-0.79
105350,-0.82
105360,-0.86
105370,-0.86
105380,-0.83
105390,-0.87
105400,-0.84
105410,-0.76
105420,-0.66
105430,-0.6
105440,-0.58
105450,-0.52
105460,-0.44
105470,-0.38
105480,-0.32
105490,-0.26
105500,-0.27
105510,-0.27
105520,-0.34
105530,-0.33
105540,-0.31
105550,-0.28
105560,-0.25
105570,-0.31
105580,-0.33
105590,-0.35
105600,-0.32
105610,-0.32
105620,-0.22
105630,-0.03
105640,-0.02
105650,-0.04
105660,-0.1
105670,-0.03
105680,0.02
105690,0.0
105700,0.03
105710,-0.07
105720,-0.12
105730,-0.36
105740,-0.28
105750,-0.26
105760,-0.31
105770,-0.37
105780,-0.4
105790,-0.25
105800,-0.29
105810,-0.2
105820,-0.29
105830,-0.28
105840,-0.38
105850,-0.38
105860,-0.34
105870,-0.38
105880,-0.48
105890,-0.66
105900,-0.65
105910,-0.63
105920,-0.56
105930,-0.54
105940,-0.57
105950,-0.62
105960,-0.66
105970,-0.68
105980,-0.64
105990,-0.64
106000,-0.69
106010,-0.8
106020,-0.9
106030,-0.92
106040,-0.97
106050,-1.03
106060,-1.05
106070,-1.01
106080,-1.04
106090,-1.02
106100,-1.04
106110,-1.04
106120,-1.0
106130,-1.0
106140,-0.85
106150,-0.75
106160,-0.69
106170,-0.7
106180,-0.56
106190,-0.54
106200,-0.47
106210,-0.36
106220,-0.36
106230,-0.4
106240,-0.55
106250,-0.59
106260,-0.66
106270,-0.58
106280,-0.66
106290,-0.65
106300,-0.59
106310,-0.73
106320,-0.73
106330,-0.6
106340,-0.51
106350,-0.51
106360,-0.46
106370,-0.46
106380,-0.45
106390,-0.43
106400,-0.49
106410,-0.39
106420,-0.37
106430,-0.44
106440,-0.53
106450,-0.5
106460,-0.51
106470,-0.53
106480,-0.56
106490,-0.54
106500,-0.53
106510,-0.58
106520,-0.54
106530,-0.53
106540,-0.52
106550,-0.62
106560,-0.64
106570,-0.72
106580,-0.68
106590,-0.73
106600,-0.71
106610,-0.6
106620,-0.54
106630,-0.54
106640,-0.53
106650,-0.39
106660,-0.37
106670,-0.3
106680,-0.38
106690,-0.35
106700,-0.39
106710,-0.52
106720,-0.63
106730,-0.54
106740,-0.5
106750,-0.56
106760,-0.55
106770,-0.59
106780,-0.48
106790,-0.51
106800,-0.51
106810,-0.47
106820,-0.44
106830,-0.46
106840,-0.48
106850,-0.44
106860,-0.45
106870,-0.42
106880,-0.4
106890,-0.34
106900,-0.32
106910,-0.34
106920,-0.29
106930,-0.25
106940,-0.09
106950,-0.14
106960,-0.12
106970,-0.07
106980,-0.1
106990,-0.2
107000,-0.22
107010,-0.22
107020,-0.25
107030,-0.31
107040,-0.46
107050,-0.38
107060,-0.36
107070,-0.27
107080,-0.27
107090,-0.17
107100,-0.14
107110,-0.14
107120,-0.17
107130,-0.21
107140,-0.19
107150,-0.29
107160,-0.33
107170,-0.47
107180,-0.52
107190,-0.64
107200,-0.69
107210,-0.65
107220,-0.6
107230,-0.57
107240,-0.59
107250,-0.61
107260,-0.58
107270,-0.62
107280,-0.62
107290,-0.57
107300,-0.59
107310,-0.65
107320,-0.73
107330,-0.82
107340,-0.88
107350,-0.88
107360,-0.94
107370,-0.94
107380,-0.97
107390,-0.96
107400,-0.96
107410,-1.0
107420,-1.06
107430,-1.05
107440,-1.05
107450,-1.07
107460,-1.06
107470,-1.04
107480,-0.98
107490,-1.05
107500,-1.05
107510,-0.97
107520,-0.9
107530,-0.95
107540,-0.88
107550,-0.8
107560,-0.69
107570,-0.61
107580,-0.59
107590,-0.53
107600,-0.49
107610,-0.42
107620,-0.42
107630,-0.4
107640,-0.42
107650,-0.51
107660,-0.54
107670,-0.63
107680,-0.64
107690,-0.67
107700,-0.71
107710,-0.82
107720,-0.8
107730,-0.76
107740,-0.78
107750,-0.72
107760,-0.77
107770,-0.78
107780,-0.76
107790,-0.72
107800,-0.6
107810,-0.47
107820,-0.45
107830,-0.44
107840,-0.45
107850,-0.45
107860,-0.41
107870,-0.37
107880,-0.34
107890,-0.33
107900,-0.52
107910,-0.61
107920,-0.69
107930,-0.66
107940,-0.6
107950,-0.57
107960,-0.55
107970,-0.55
107980,-0.51
107990,-0.52
108000,-0.32
108010,-0.31
108020,-0.25
108030,-0.23
108040,-0.21
108050,-0.23
108060,-0.24
108070,-0.27
108080,-0.41
108090,-0.46
108100,-0.41
108110,-0.46
108120,-0.48
108130,-0.48
108140,-0.5
108150,-0.44
108160,-0.48
108170,-0.47
108180,-0.46
108190,-0.4
108200,-0.55
108210,-0.54
108220,-0.57
108230,-0.62
108240,-0.67
108250,-0.69
108260,-0.7
108270,-0.74
108280,-0.79
108290,-0.83
108300,-0.84
108310,-0.79
108320,-0.79
108330,-0.7
108340,-0.66
108350,-0.68
108360,-0.62
108370,-0.5
108380,-0.46
108390,-0.48
108400,-0.46
108410,-0.55
108420,-0.48
108430,-0.59
108440,-0.66
108450,-0.62
108460,-0.65
108470,-0.75
108480,-0.66
108490,-0.64
108500,-0.58
108510,-0.6
108520,-0.61
108530,-0.61
108540,-0.56
108550,-0.61
108560,-0.69
108570,-0.66
108580,-0.79
108590,-0.77
108600,-0.83
108610,-0.72
108620,-0.73
108630,-0.69
108640,-0.73
108650,-0.74
108660,-0.62
108670,-0.59
108680,-0.52
108690,-0.42
108700,-0.44
108710,-0.43
108720,-0.35
108730,-0.27
108740,-0.22
108750,-0.22
108760,-0.24
108770,-0.15
108780,-0.11
108790,-0.07
108800,-0.03
108810,0.06
108820,0.02
108830,0.03
108840,0.07
108850,0.12
108860,0.05
108870,-0.03
108880,-0.09
108890,-0.18
108900,-0.13
108910,-0.21
108920,-0.29
108930,-0.41
108940,-0.34
108950,-0.38
108960,-0.4
108970,-0.38
108980,-0.43
108990,-0.53
109000,-0.57
109010,-0.55
109020,-0.5
109030,-0.42
109040,-0.47
109050,-0.44
109060,-0.35
109070,-0.4
109080,-0.26
109090,-0.12
109100,-0.09
109110,-0.06
109120,0.03
109130,0.03
109140,-0.06
109150,-0.08
109160,-0.18
109170,-0.14
109180,-0.14
109190,-0.2
109200,-0.24
109210,-0.34
109220,-0.42
109230,-0.46
109240,-0.38
109250,-0.38
109260,-0.35
109270,-0.41
109280,-0.56
109290,-0.56
109300,-0.62
109310,-0.52
109320,-0.57
109330,-0.55
109340,-0.59
109350,-0.64
109360,-0.62
109370,-0.55
109380,-0.42
109390,-0.44
109400,-0.37
109410,-0.45
109420,-0.42
109430,-0.45
109440,-0.37
109450,-0.35
109460,-0.35
109470,-0.4
109480,-0.43
109490,-0.29
109500,-0.34
109510,-0.25
109520,-0.23
109530,-0.1
109540,-0.09
109550,-0.07
